window,train_start,train_end,test_start,test_end,bars_test,equity_start,equity_end,return_pct,trades,profit_factor,max_drawdown,sharpe_approx,win_rate,avg_pnl,median_pnl,avg_hold_bars,long_trades,short_trades,avg_size_mult
11,2021-09-17T00:00:00+00:00,2022-03-16T00:00:00+00:00,2022-03-16T00:00:00+00:00,2022-06-14T00:00:00+00:00,2160,9490.870319779096,9417.348337261768,-0.0077466006846713675,23,0.8714486981093575,-0.02347544472525598,-0.5394239076235765,0.34782608695652173,-3.196607935536074,-26.09131413346813,31.17391304347826,3,20,0.5687826086956522
12,2021-12-16T00:00:00+00:00,2022-06-14T00:00:00+00:00,2022-06-14T00:00:00+00:00,2022-09-12T00:00:00+00:00,2160,9417.348337261768,9264.268396462588,-0.016255100195613048,13,0.5335996888365027,-0.019816195931549263,-1.852047886838393,0.3076923076923077,-11.775380061475415,-12.730277509683189,26.615384615384617,3,10,0.5818461538461539
13,2022-03-16T00:00:00+00:00,2022-09-12T00:00:00+00:00,2022-09-12T00:00:00+00:00,2022-12-11T00:00:00+00:00,2160,9264.268396462588,8865.697772768879,-0.04302235283316025,16,0.1328277589701448,-0.043236790297022876,-5.298528046486987,0.1875,-24.910663980856675,-26.52263284455267,31.0,4,12,0.66025
14,2022-06-14T00:00:00+00:00,2022-12-11T00:00:00+00:00,2022-12-11T00:00:00+00:00,2023-03-11T00:00:00+00:00,2160,8865.697772768879,8963.770362361673,0.011062027164294275,21,1.132750395621417,-0.03143790292430104,0.49608935889637235,0.42857142857142855,4.670123313942433,-22.548511772213434,20.38095238095238,16,5,0.9245714285714286
15,2022-09-12T00:00:00+00:00,2023-03-11T00:00:00+00:00,2023-03-11T00:00:00+00:00,2023-06-09T00:00:00+00:00,2159,8963.770362361673,8422.514871907773,-0.060382569897885596,16,0.15608658696390149,-0.060382569897885596,-4.743121535260275,0.25,-33.82846815336872,-45.559985360014736,22.6875,11,5,0.913375
16,2022-12-11T00:00:00+00:00,2023-06-09T00:00:00+00:00,2023-06-09T00:00:00+00:00,2023-09-07T00:00:00+00:00,2160,8422.514871907773,8808.777109802773,0.04586067745434663,11,2.230744027388929,-0.026164466298964628,1.5553433445726228,0.45454545454545453,35.114748899545624,-0.3881981049750616,31.363636363636363,4,7,0.9247272727272727
17,2023-03-11T00:00:00+00:00,2023-09-07T00:00:00+00:00,2023-09-07T00:00:00+00:00,2023-12-06T00:00:00+00:00,2160,8808.777109802773,9045.074783497661,0.026825252898262875,10,1.9792609268595485,-0.01855481417127447,1.5209414834867743,0.6,23.629767369488718,7.6234363064083075,28.9,9,1,0.8614
18,2023-06-09T00:00:00+00:00,2023-12-06T00:00:00+00:00,2023-12-06T00:00:00+00:00,2024-03-05T00:00:00+00:00,2160,9045.074783497661,9228.99018412657,0.020333209512479966,17,1.3649417258565055,-0.01879022303520239,0.9352757308944656,0.35294117647058826,10.818552978170926,-24.040621544385377,28.823529411764707,14,3,0.7437647058823529
19,2023-09-07T00:00:00+00:00,2024-03-05T00:00:00+00:00,2024-03-05T00:00:00+00:00,2024-06-03T00:00:00+00:00,2160,9228.99018412657,8912.79600308266,-0.034260972732179096,18,0.4899460183909052,-0.054060651211195854,-2.3698180947482066,0.16666666666666666,-17.566343391328452,-36.46633645753434,24.333333333333332,11,7,0.7250000000000001
20,2023-12-06T00:00:00+00:00,2024-06-03T00:00:00+00:00,2024-06-03T00:00:00+00:00,2024-09-01T00:00:00+00:00,2160,8912.79600308266,9437.989098858634,0.058925739531604515,16,2.722224994903606,-0.018979946495167543,2.520541869917104,0.4375,32.8245684859983,-9.758941614032297,31.125,6,10,0.8425
21,2024-03-05T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-11-30T00:00:00+00:00,2160,9437.989098858634,8691.273041938724,-0.07911813089614739,24,0.19641137531951589,-0.0793250569351478,-5.652233995259645,0.2916666666666667,-31.11316903832963,-35.94750988874272,24.708333333333332,18,6,0.7232499999999998
22,2024-06-03T00:00:00+00:00,2024-11-30T00:00:00+00:00,2024-11-30T00:00:00+00:00,2025-02-28T00:00:00+00:00,2160,8691.273041938724,8302.345865205092,-0.044749161009774885,14,0.11336566885333307,-0.044749161009774885,-5.461699721170004,0.14285714285714285,-27.780512623830724,-33.020254039391496,23.071428571428573,6,8,0.7827142857142857
23,2024-09-01T00:00:00+00:00,2025-02-28T00:00:00+00:00,2025-02-28T00:00:00+00:00,2025-05-29T00:00:00+00:00,2160,8302.345865205092,8386.180017772398,0.010097646367474677,15,1.1818672206007779,-0.02726568884373648,0.492842564976122,0.3333333333333333,5.588943504486997,-23.662177847882127,31.866666666666667,8,7,0.7491999999999999
24,2024-11-30T00:00:00+00:00,2025-05-29T00:00:00+00:00,2025-05-29T00:00:00+00:00,2025-08-27T00:00:00+00:00,2160,8386.180017772398,7930.665963301184,-0.05431722828580676,16,0.28838048018432755,-0.05789712819483417,-3.92038731010279,0.25,-28.46962840445095,-42.99489058951798,20.0625,10,6,0.800875
25,2025-02-28T00:00:00+00:00,2025-08-27T00:00:00+00:00,2025-08-27T00:00:00+00:00,2025-11-25T00:00:00+00:00,2160,7930.665963301184,7809.471293879153,-0.01528177708944678,18,0.7560777387674136,-0.028974256493024653,-0.683690365557491,0.3888888888888889,-6.733037190112771,-17.687296055747595,30.166666666666668,7,11,0.7280000000000001
26,2025-05-29T00:00:00+00:00,2025-11-25T00:00:00+00:00,2025-11-25T00:00:00+00:00,2026-01-19T17:00:00+00:00,1337,7809.471293879153,7695.794142670349,-0.014556318466513951,6,0.36949883079233825,-0.023086901622730638,-2.5382881607204397,0.3333333333333333,-18.946191868133916,-28.391797699878673,23.0,3,3,0.73
